code,name,market,industry,capital
1568,倉佑,twse,12,10.3087
1582,信錦,twse,28,14.4269
1583,程泰,twse,05,10.94
1587,吉茂,twse,12,8.0056
1589,永冠-KY,twse,05,15.3136
1590,亞德客-KY,twse,05,20.0
1597,直得,twse,05,8.9262
1598,岱宇,twse,37,17.9142
1603,華電,twse,06,19.1688
1604,聲寶,twse,06,38.42
1605,華新,twse,06,443.1333
1608,華榮,twse,06,63.2774
1609,大亞,twse,06,78.5262
1611,中電,twse,06,32.2736
1612,宏泰,twse,06,31.608
1614,三洋電,twse,06,26.9113
1615,大山,twse,06,19.6664
1616,億泰,twse,06,19.4149
1617,榮星,twse,06,16.9515
1618,合機,twse,06,19.2692
1623,大東電,twse,06,6.6
1626,艾美特-KY,twse,06,14.9822
1702,南僑,twse,02,29.4133
1707,葡萄王,twse,22,14.8137
1708,東鹼,twse,21,24.9002
1709,和益,twse,21,47.7016
1710,東聯,twse,21,88.5703
1711,永光,twse,21,54.7752
1712,興農,twse,21,42.0493
1713,國化,twse,21,15.0952
1714,和桐,twse,21,99.1825
1717,長興,twse,21,117.2245
1718,中纖,twse,21,168.5906
1720,生達,twse,22,17.8696
1721,三晃,twse,21,18.4884
1722,台肥,twse,21,98.0
1723,中碳,twse,21,23.6904
1725,元禎,twse,21,18.183
1726,永記,twse,21,16.2
1727,中華化,twse,21,12.802
1730,花仙子,twse,21,6.3234
1731,美吾華,twse,22,13.2915
1732,毛寶,twse,21,4.2444
1733,五鼎,twse,22,9.995
1734,杏輝,twse,22,19.0197
1735,日勝化,twse,21,9.9388
1736,喬山,twse,37,30.3395
1737,臺鹽,twse,02,20.0
1752,南光,twse,22,10.0988
1760,寶齡富錦,twse,22,8.5739
1762,中化生,twse,22,7.6918
1773,勝一,twse,21,30.0
1776,展宇,twse,21,6.0107
1783,和康生,twse,22,8.9698
1786,科妍,twse,22,7.4828
1789,神隆,twse,22,79.0739
1795,美時,twse,22,26.6874
1802,台玻,twse,08,290.8061
1805,寶徠,twse,14,13.497
1806,冠軍,twse,08,39.0404
1808,潤隆,twse,14,89.3032
1809,中釉,twse,08,16.7042
1810,和成,twse,08,30.2304
1817,凱撒衛,twse,08,7.26
1903,士紙,twse,09,26.0039
1904,正隆,twse,09,110.8275
1905,華紙,twse,09,110.2835
1906,寶隆,twse,09,15.1
1907,永豐餘,twse,09,166.0371
1909,榮成,twse,09,132.7686
2002,中鋼,twse,10,1577.3129
2006,東和鋼鐵,twse,10,73.0214
2007,燁興,twse,10,53.0652
2008,高興昌,twse,10,19.0852
2009,第一銅,twse,10,35.9622
2010,春源,twse,10,64.7655
2012,春雨,twse,10,30.2163
2013,中鋼構,twse,10,20.0
2014,中鴻,twse,10,143.5544
2015,豐興,twse,10,58.1599
2017,官田鋼,twse,10,44.6875
2020,美亞,twse,10,26.7031
2022,聚亨,twse,10,33.7168
2023,燁輝,twse,10,182.124
2024,志聯,twse,10,9.75
2025,千興,twse,10,17.2661
2027,大成鋼,twse,10,258.4261
2028,威致,twse,10,32.5715
2029,盛餘,twse,10,32.118
2030,彰源,twse,10,28.0526
2031,新光鋼,twse,10,32.1146
2032,新鋼,twse,10,13.0522
2033,佳大,twse,10,8.0695
2034,允強,twse,10,52.8996
2038,海光,twse,10,19.4134
2049,上銀,twse,05,35.3792
2059,川湖,twse,28,9.5297
2062,橋椿,twse,38,19.9994
2069,運錩,twse,10,16.6387
2072,世紀風電,twse,35,19.2
2101,南港,twse,11,73.3935
2102,泰豐,twse,11,47.3329
2103,台橡,twse,11,82.571
2104,國際中橡,twse,11,98.4734
2105,正新,twse,11,324.1416
2106,建大,twse,11,95.489
2107,厚生,twse,11,30.3593
2108,南帝,twse,11,49.2417
2109,華豐,twse,11,27.9349
2114,鑫永銓,twse,11,7.7992
2115,六暉-KY,twse,12,10.4373
2201,裕隆,twse,12,107.0001
2204,中華,twse,12,55.362
2206,三陽工業,twse,12,77.3676
2207,和泰車,twse,12,55.7103
2208,台船,twse,15,127.4539
2211,長榮鋼,twse,10,41.7091
2227,裕日車,twse,12,30.0
2228,劍麟,twse,12,7.978
2231,為升,twse,12,13.5932
2233,宇隆,twse,12,6.0289
2236,百達-KY,twse,12,6.3131
2237,華德動能-創,twse,12,12.8938
2239,英利-KY,twse,12,11.7713
2241,艾姆勒,twse,12,10.4602
2243,宏旭-KY,twse,12,7.7374
2247,汎德永業,twse,12,8.0709
2248,華勝-KY,twse,12,4.76
2250,IKKA-KY,twse,12,3.6388
2254,巨鎧精密-創,twse,12,6.3908
2258,鴻華先進-創,twse,12,175.1077
2301,光寶科,twse,25,231.6108
2302,麗正,twse,24,16.6303
2303,聯電,twse,24,1257.0094
2305,全友,twse,25,20.5661
2308,台達電,twse,28,259.7543
2312,金寶,twse,31,150.5781
2313,華通,twse,28,123.3821
2314,台揚,twse,27,10.8596
2316,楠梓電,twse,28,18.2741
2317,鴻海,twse,31,1402.8649
2321,東訊,twse,27,1.6555
2323,中環,twse,26,98.0413
2324,仁寶,twse,25,440.7147
2327,國巨*,twse,28,51.4683
2328,廣宇,twse,28,51.8346
2329,華泰,twse,24,65.8948
2330,台積電,twse,24,2593.237
2331,精英,twse,25,55.7403
2332,友訊,twse,27,60.217
2337,旺宏,twse,24,198.1857
2338,光罩,twse,24,36.6849
2340,台亞,twse,24,43.8623
2342,茂矽,twse,24,15.7335
2344,華邦電,twse,24,450.0
2345,智邦,twse,27,56.1118
2347,聯強,twse,29,166.7947
2348,海悅,twse,20,18.9486
2349,錸德,twse,26,69.368
2351,順德,twse,24,19.3734
2352,佳世達,twse,25,158.0507
2353,宏碁,twse,25,304.7854
2354,鴻準,twse,31,141.4485
2355,敬鵬,twse,28,39.7495
2356,英業達,twse,25,358.7475
2357,華碩,twse,25,74.276
2359,所羅門,twse,31,17.1471
2360,致茂,twse,31,42.5246
2362,藍天,twse,25,62.2263
2363,矽統,twse,24,51.4988
2364,倫飛,twse,25,5.239
2365,昆盈,twse,25,22.1528
2367,燿華,twse,28,70.6253
2368,金像電,twse,28,52.2933
2369,菱生,twse,24,38.0102
2371,大同,twse,05,215.0835
2373,震旦行,twse,31,23.6203
2374,佳能,twse,26,33.7992
2375,凱美,twse,28,10.8675
2376,技嘉,twse,25,66.9889
2377,微星,twse,25,84.4856
2379,瑞昱,twse,24,51.5513
2380,虹光,twse,25,6.0
2382,廣達,twse,25,386.2627
2383,台光電,twse,28,35.8321
2385,群光,twse,28,76.5721
2387,精元,twse,25,19.5251
2388,威盛,twse,24,55.5936
2390,云辰,twse,31,19.2619
2392,正崴,twse,28,51.2327
2393,億光,twse,26,44.3393
2395,研華,twse,25,86.8254
2397,友通,twse,25,11.4489
2399,映泰,twse,25,17.81
2401,凌陽,twse,24,59.1995
2402,毅嘉,twse,28,30.7537
2404,漢唐,twse,31,19.0587
2405,輔信,twse,25,34.3427
2406,國碩,twse,26,35.0906
2408,南亞科,twse,24,345.0206
2409,友達,twse,26,754.7099
2412,中華電,twse,27,775.7447
2413,環科,twse,28,12.7359
2414,精技,twse,29,16.1736
2415,錩新,twse,28,9.0
2417,圓剛,twse,25,15.7219
2419,仲琦,twse,27,32.1317
2420,新巨,twse,28,15.2649
2421,建準,twse,28,28.6944
2423,固緯,twse,31,14.5047
2424,隴華,twse,27,5.9585
2425,承啟,twse,25,9.6499
2426,鼎元,twse,26,30.0622
2427,三商電,twse,30,19.8
2428,興勤,twse,28,12.8113
2429,銘旺科,twse,26,8.55
2430,燦坤,twse,29,11.68
2431,聯昌,twse,28,11.0927
2432,倚天酷碁-創,twse,25,6.186
2433,互盛電,twse,31,14.4496
2434,統懋,twse,24,3.7
2436,偉詮電,twse,24,20.4178
2438,翔耀,twse,26,7.1196
2439,美律,twse,27,25.3645
2440,太空梭,twse,28,13.9117
2441,超豐,twse,24,56.8846
2442,新美齊,twse,14,32.5232
2444,兆勁,twse,27,10.157
2449,京元電子,twse,24,128.3882
2450,神腦,twse,27,25.8253
2451,創見,twse,24,43.1346
2453,凌群,twse,30,10.0
2454,聯發科,twse,24,160.3895
2455,全新,twse,27,18.4906
2457,飛宏,twse,28,42.4772
2458,義隆,twse,24,30.388
2459,敦吉,twse,31,10.5596
2460,建通,twse,28,16.92
2461,光群雷,twse,31,19.1888
2462,良得電,twse,28,15.0784
2464,盟立,twse,31,21.668
2465,麗臺,twse,25,9.3946
2466,冠西電,twse,26,17.3459
2467,志聖,twse,28,15.6855
2468,華經,twse,30,6.9961
2471,資通,twse,30,4.7254
2472,立隆電,twse,28,16.4735
2474,可成,twse,31,53.8821
2476,鉅祥,twse,28,21.8081
2477,美隆電,twse,31,15.8573
2478,大毅,twse,28,14.4731
2480,敦陽科,twse,30,10.636
2481,強茂,twse,24,38.2115
2482,連宇,twse,31,7.7883
2483,百容,twse,28,10.789
2484,希華,twse,28,15.9421
2485,兆赫,twse,27,31.7689
2486,一詮,twse,26,23.3959
2488,漢平,twse,31,7.9999
2489,瑞軒,twse,26,61.0
2491,吉祥全,twse,26,8.2008
2492,華新科,twse,28,48.5205
2493,揚博,twse,28,12.6797
2495,普安,twse,25,27.3552
2496,卓越,twse,20,1.91
2497,怡利電,twse,12,13.0888
2498,宏達電,twse,27,83.6065
2501,國建,twse,14,115.9561
2504,國產,twse,14,118.0
2505,國揚,twse,14,38.0
2506,太設,twse,14,38.7
2509,全坤建,twse,14,22.4551
2511,太子,twse,14,162.3326
2514,龍邦,twse,20,39.4729
2515,中工,twse,14,160.7904
2516,新建,twse,14,22.6278
2520,冠德,twse,14,60.9487
2524,京城,twse,14,36.5984
2527,宏璟,twse,14,27.0306
2528,皇普,twse,14,43.5996
2530,華建,twse,14,84.1256
2534,宏盛,twse,14,47.4228
2535,達欣工,twse,14,27.0794
2536,宏普,twse,14,33.2809
2537,聯上發,twse,14,30.0558
2538,基泰,twse,14,44.5025
2539,櫻花建,twse,14,119.3103
2540,愛山林,twse,14,94.4874
2542,興富發,twse,14,215.3084
2543,皇昌,twse,14,52.8542
2545,皇翔,twse,14,37.9735
2546,根基,twse,14,13.0524
2547,日勝生,twse,14,103.5095
2548,華固,twse,14,33.5705
2597,潤弘,twse,14,31.0716
2601,益航,twse,15,82.4776
2603,長榮,twse,15,216.5043
2605,新興,twse,15,58.5353
2606,裕民,twse,15,84.5056
2607,榮運,twse,15,53.3571
2608,嘉里大榮,twse,15,46.7
2609,陽明,twse,15,349.2104
2610,華航,twse,15,611.9965
2611,志信,twse,15,18.9002
2612,中航,twse,15,19.7485
2613,中櫃,twse,15,14.8423
2614,東森,twse,20,32.7265
2615,萬海,twse,15,280.6146
2616,山隆,twse,23,13.7282
2617,台航,twse,15,41.7294
2618,長榮航,twse,15,540.0444
2630,亞航,twse,15,20.9438
2633,台灣高鐵,twse,15,562.8293
2634,漢翔,twse,15,94.1867
2636,台驊控股,twse,15,14.1835
2637,慧洋-KY,twse,15,74.6409
2642,宅配通,twse,15,9.5467
2645,長榮航太,twse,15,37.4571
2646,星宇航空,twse,15,300.8735
2701,萬企,twse,16,44.9968
2702,華園,twse,16,15.6613
2704,國賓,twse,16,36.6923
2705,六福,twse,16,19.1313
2706,第一店,twse,16,49.9998
2707,晶華,twse,16,12.7403
2712,遠雄來,twse,16,10.5
2722,夏都,twse,16,14.317
2723,美食-KY,twse,16,18.0
2727,王品,twse,16,8.294
2731,雄獅,twse,16,9.3278
2739,寒舍,twse,16,9.1526
2748,雲品,twse,16,10.5779
2753,八方雲集,twse,16,6.6645
2762,世界健身-KY,twse,37,11.25
2801,彰銀,twse,17,1176.6046
2812,台中銀,twse,17,602.1626
2816,旺旺保,twse,17,22.3608
2820,華票,twse,17,134.296
2832,台產,twse,17,25.354
2834,臺企銀,twse,17,971.8062
2836,高雄銀,twse,17,189.8316
2838,聯邦銀,twse,17,454.0552
2845,遠東銀,twse,17,486.5285
2849,安泰銀,twse,17,195.7609
2850,新產,twse,17,31.5963
2851,中再保,twse,17,80.0389
2852,第一保,twse,17,30.1164
2855,統一證,twse,17,160.1414
2867,三商壽,twse,17,589.9501
2880,華南金,twse,17,1391.6965
2881,富邦金,twse,17,1560.7355
2882,國泰金,twse,17,1620.251
2883,凱基金,twse,17,1855.6989
2884,玉山金,twse,17,1619.2
2885,元大金,twse,17,1333.115
2886,兆豐金,twse,17,1483.3378
2887,台新新光金,twse,17,2960.6151
2889,國票金,twse,17,363.3563
2890,永豐金,twse,17,1479.2169
2891,中信金,twse,17,2017.5923
2892,第一金,twse,17,1437.9469
2897,王道銀行,twse,17,305.5358
2901,欣欣,twse,18,7.3043
2903,遠百,twse,18,141.6941
2904,匯僑,twse,20,7.7834
2905,三商,twse,18,111.0372
2906,高林,twse,18,20.9117
2908,特力,twse,18,50.9888
2910,統領,twse,18,17.5403
2911,麗嬰房,twse,18,10.5126
2912,統一超,twse,18,103.9622
2913,農林,twse,18,79.0
2915,潤泰全,twse,18,110.4319
2923,鼎固-KY,twse,14,174.0297
2929,淘帝-KY,twse,18,10.9494
2939,永邑-KY,twse,18,4.5549
2945,三商家購,twse,18,6.75
3002,歐格,twse,25,10.2
3003,健和興,twse,28,15.5655
3004,豐達科,twse,10,6.4365
3005,神基,twse,25,62.431
3006,晶豪科,twse,24,29.8128
3008,大立光,twse,26,13.0798
3010,華立,twse,29,25.9437
3011,今皓,twse,28,12.9601
3013,晟銘電,twse,25,20.5139
3014,聯陽,twse,24,16.5954
3015,全漢,twse,28,18.7262
3016,嘉晶,twse,24,29.0357
3017,奇鋐,twse,25,39.2543
3018,隆銘綠能,twse,31,7.5378
3019,亞光,twse,26,27.9244
3021,鴻名,twse,28,9.489
3022,威強電,twse,25,17.6598
3023,信邦,twse,28,24.0069
3024,憶聲,twse,26,27.7157
3025,星通,twse,27,5.6736
3026,禾伸堂,twse,28,16.589
3027,盛達,twse,27,12.996
3028,增你強,twse,29,23.7241
3029,零壹,twse,30,16.7005
3030,德律,twse,31,23.6216
3031,佰鴻,twse,26,17.3203
3032,偉訓,twse,28,11.3286
3033,威健,twse,29,51.6559
3034,聯詠,twse,24,60.8511
3035,智原,twse,24,26.055
3036,文曄,twse,29,126.9148
3037,欣興,twse,28,158.8873
3038,全台,twse,26,15.7408
3040,遠見,twse,20,6.6225
3041,揚智,twse,24,14.0224
3042,晶技,twse,28,34.2993
3043,科風,twse,31,3.8976
3044,健鼎,twse,28,52.5606
3045,台灣大,twse,27,372.3262
3046,建碁,twse,25,7.8448
3047,訊舟,twse,27,22.4762
3048,益登,twse,29,26.983
3049,精金,twse,26,80.2011
3050,鈺德,twse,26,15.4984
3051,力特,twse,26,16.7
3052,夆典,twse,14,23.3246
3054,立萬利,twse,02,8.0651
3055,蔚華科,twse,29,11.4975
3056,富華新,twse,14,48.0555
3057,喬鼎,twse,25,6.7865
3058,立德,twse,28,20.1723
3059,華晶科,twse,26,30.7702
3060,銘異,twse,25,13.7563
3062,建漢,twse,27,33.0092
3090,日電貿,twse,28,28.7567
3092,鴻碩,twse,28,10.6649
3094,聯傑,twse,24,8.3117
3130,一零四,twse,36,3.3191
3135,凌航,twse,24,9.0071
3138,耀登,twse,27,5.1732
3149,正達,twse,26,22.6234
3150,鈺寶-創,twse,24,4.4377
3164,景岳,twse,22,8.601
3167,大量,twse,05,8.9513
3168,眾福科,twse,26,7.51
3189,景碩,twse,24,52.691
3209,全科,twse,29,23.5391
3229,晟鈦,twse,28,6.4263
3231,緯創,twse,25,318.0052
3257,虹冠電,twse,24,7.9824
3266,昇陽,twse,14,35.2314
3296,勝德,twse,28,9.6724
3305,昇貿,twse,31,14.3374
3308,聯德,twse,28,6.0
3311,閎暉,twse,27,10.0
3312,弘憶股,twse,29,18.2627
3321,同泰,twse,28,8.6114
3338,泰碩,twse,28,8.7908
3346,麗清,twse,12,12.1228
3356,奇偶,twse,26,6.855
3376,新日興,twse,28,19.5764
3380,明泰,twse,27,54.1718
3406,玉晶光,twse,26,11.2743
3413,京鼎,twse,24,11.0762
3416,融程電,twse,25,8.0494
3419,譁裕,twse,27,12.048
3432,台端,twse,28,4.223
3437,榮創,twse,26,14.4548
3443,創意,twse,24,13.4012
3447,展達,twse,27,7.7449
3450,聯鈞,twse,24,14.5681
3481,群創,twse,26,798.9197
3494,誠研,twse,25,9.48
3501,維熹,twse,28,11.8258
3504,揚明光,twse,26,11.406
3515,華擎,twse,25,12.3544
3518,柏騰,twse,31,10.2467
3528,安馳,twse,29,6.6639
3530,晶相光,twse,24,7.7476
3532,台勝科,twse,24,38.7848
3533,嘉澤,twse,28,11.2535
3535,晶彩科,twse,26,7.9052
3543,州巧,twse,26,11.0263
3545,敦泰,twse,24,22.2456
3550,聯穎,twse,28,10.755
3557,嘉威,twse,38,8.4315
3563,牧德,twse,26,6.3961
3576,聯合再生,twse,26,162.7795
3583,辛耘,twse,24,8.3859
3588,通嘉,twse,24,6.1993
3591,艾笛森,twse,26,13.0387
3592,瑞鼎,twse,24,7.5855
3593,力銘,twse,28,6.0825
3596,智易,twse,27,22.0354
3605,宏致,twse,28,17.4697
3607,谷崧,twse,28,12.1662
3617,碩天,twse,31,9.4766
3622,洋華,twse,26,15.1328
3645,達邁,twse,28,13.6754
3652,精聯,twse,25,7.5098
3653,健策,twse,28,14.6733
3661,世芯-KY,twse,24,8.627
3665,貿聯-KY,twse,31,19.9578
3669,圓展,twse,27,9.292
3673,TPK-KY,twse,26,40.6664
3679,新至陞,twse,28,6.3022
3686,達能,twse,24,7.6495
3694,海華,twse,27,15.4929
3701,大眾控,twse,25,23.6638
3702,大聯大,twse,29,168.3621
3703,欣陸,twse,14,82.3216
3704,合勤控,twse,27,41.5445
3705,永信,twse,22,26.6423
3706,神達,twse,25,132.7212
3708,上緯投控,twse,35,9.2105
3711,日月光投控,twse,24,447.0572
3712,永崴投控,twse,25,24.6242
3714,富采,twse,26,73.794
3715,定穎投控,twse,28,28.3575
3716,中化控股,twse,22,15.0579
3717,聯嘉投控,twse,12,20.7845
4104,佳醫,twse,22,18.8367
4106,雃博,twse,22,10.0912
4108,懷特,twse,22,19.8619
4119,旭富,twse,22,11.9509
4133,亞諾法,twse,22,6.0554
4137,麗豐-KY,twse,22,8.2492
4142,國光生,twse,22,42.9508
4148,全宇生技-KY,twse,22,6.7236
4155,訊映,twse,22,14.4684
4164,承業醫,twse,22,19.5311
4169,泰宗,twse,22,6.6432
4178,永笙-KY,twse,22,21.5867
4190,佐登-KY,twse,22,6.1446
4195,基米-創,twse,22,8.0
4306,炎洲,twse,03,67.6757
4414,如興,twse,04,26.3796
4426,利勤,twse,04,17.2677
4438,廣越,twse,04,11.3425
4439,冠星-KY,twse,04,3.8116
4440,宜新實業,twse,04,6.7598
4441,振大環球,twse,04,6.8176
4526,東台,twse,05,25.4826
4532,瑞智,twse,05,49.4895
4536,拓凱,twse,37,9.082
4540,全球傳動,twse,05,11.5187
4545,銘鈺,twse,28,7.7
4551,智伸科,twse,12,11.5222
4552,力達-KY,twse,05,11.6
4555,氣立,twse,05,6.9988
4557,永新-KY,twse,12,4.7972
4560,強信-KY,twse,05,6.8097
4562,穎漢,twse,05,8.7546
4564,元翎,twse,05,23.2788
4566,時碩工業,twse,05,11.0283
4569,六方科-KY,twse,12,3.06
4571,鈞興-KY,twse,05,5.3017
4572,駐龍,twse,05,4.0019
4576,大銀微系統,twse,05,11.9802
4581,光隆精密-KY,twse,12,3.3899
4582,聚恆-創,twse,35,7.548
4583,台灣精銳,twse,05,8.0171
4585,達明,twse,31,10.4609
4588,玖鼎電力,twse,31,4.2985
4590,富田-創,twse,05,5.4838
4720,德淵,twse,21,11.4516
4722,國精化,twse,21,10.2785
4736,泰博,twse,22,9.5374
4737,華廣,twse,22,7.7328
4739,康普,twse,21,12.4649
4746,台耀,twse,22,12.0256
4755,三福化,twse,21,10.0706
4763,材料*-KY,twse,21,9.8915
4764,雙鍵,twse,21,8.5542
4766,南寶,twse,21,12.0571
4770,上品,twse,21,7.9976
4771,望隼,twse,22,5.8709
4807,日成-KY,twse,18,4.8996
4904,遠傳,twse,27,360.7705
4906,正文,twse,27,43.6353
4912,聯德控股-KY,twse,28,6.6993
4915,致伸,twse,28,47.1881
4916,事欣科,twse,25,12.3714
4919,新唐,twse,24,41.9765
4927,泰鼎-KY,twse,28,26.4938
4930,燦星網,twse,06,8.0
4934,太極,twse,26,22.5
4935,茂林-KY,twse,26,12.8864
4938,和碩,twse,25,268.2044
4942,嘉彰,twse,26,14.2368
4943,康控-KY,twse,28,12.6694
4949,有成精密,twse,26,6.7703
4952,凌通,twse,24,10.8816
4956,光鋐,twse,26,10.0408
4958,臻鼎-KY,twse,28,111.7274
4960,誠美材,twse,26,57.1705
4961,天鈺,twse,24,12.1254
4967,十銓,twse,24,8.4963
4968,立積,twse,24,9.221
4976,佳凌,twse,26,14.1218
4977,眾達-KY,twse,27,8.269
4989,榮科,twse,28,13.7776
4994,傳奇,twse,30,6.6383
4999,鑫禾,twse,28,7.4417
5007,三星,twse,10,29.494
5203,訊連,twse,30,7.9343
5215,科嘉-KY,twse,25,6.4337
5222,全訊,twse,24,9.1095
5225,東科-KY,twse,31,7.9136
5234,達興材料,twse,26,10.2716
5236,凌陽創新,twse,24,6.0004
5243,乙盛-KY,twse,26,16.8529
5244,弘凱,twse,26,6.8242
5258,虹堡,twse,25,11.0365
5269,祥碩,twse,24,7.4157
5283,禾聯碩,twse,06,8.7601
5284,jpp-KY,twse,20,5.2893
5285,界霖,twse,24,10.2041
5288,豐祥-KY,twse,05,6.9699
5292,華懋,twse,35,4.6319
5306,桂盟,twse,37,12.6001
5388,中磊,twse,27,30.4343
5434,崇越,twse,29,19.3658
5469,瀚宇博,twse,28,48.6166
5471,松翰,twse,24,16.7877
5484,慧友,twse,26,6.6801
5515,建國,twse,14,20.16
5519,隆大,twse,14,21.9197
5521,工信,twse,14,49.228
5522,遠雄,twse,14,78.1596
5525,順天,twse,14,31.8105
5531,鄉林,twse,14,107.7589
5533,皇鼎,twse,14,28.5245
5534,長虹,twse,14,31.5326
5538,東明-KY,twse,10,20.1203
5546,永固-KY,twse,14,8.2353
5607,遠雄港,twse,15,37.0553
5608,四維航,twse,15,38.9276
5706,鳳凰,twse,16,8.3768
5871,中租-KY,twse,20,186.1421
5876,上海商銀,twse,17,486.1603
5880,合庫金,twse,17,1568.0937
5906,台南-KY,twse,18,3.5741
5907,大洋-KY,twse,18,19.5531
6005,群益證,twse,17,217.0908
6024,群益期,twse,17,26.6683
6108,競國,twse,28,15.4494
6112,邁達特,twse,30,18.8357
6115,鎰勝,twse,28,18.7662
6116,彩晶,twse,26,285.8655
6117,迎廣,twse,25,9.2545
6120,達運,twse,26,59.9
6128,上福,twse,25,12.7589
6133,金橋,twse,28,11.7006
6136,富爾特,twse,27,11.5536
6139,亞翔,twse,31,23.5576
6141,柏承,twse,28,11.3354
6142,友勁,twse,27,33.0779
6152,百一,twse,27,16.7738
6153,嘉聯益,twse,28,63.6178
6155,鈞寶,twse,28,8.8024
6164,華興,twse,26,8.0
6165,浪凡,twse,36,7.7753
6166,凌華,twse,25,21.7769
6168,宏齊,twse,26,20.5762
6176,瑞儀,twse,26,34.877
6177,達麗,twse,14,47.1891
6183,關貿,twse,30,15.0
6184,大豐電,twse,20,15.8231
6189,豐藝,twse,29,26.378
